time,event,F0,F1,F2,F3,F4,F5
0.09817095343583401,1,0.22328243987059038,0.957918784698613,0.0861043992161662,0,Y,E
0.088775421479739,1,0.33598559322847243,0.29349029718630815,0.1643233233196627,0,Y,A
0.029859076384670582,1,0.26073947340597237,0.8390339357715757,0.1173594659874947,1,Z,B
0.18732336188113488,1,0.8615594606584615,0.13325682315351395,0.5992634892766825,1,X,B
0.09825797399897218,1,0.23407912427428323,0.7383149791615031,0.9668287555995233,1,Y,B
0.1758195494444913,1,0.33135423338654846,0.18374889039943965,0.04390124825450192,1,Z,E
0.17274750230679742,1,0.420454474032968,0.44330285770016054,0.6249419940743873,1,Y,D
0.10893472481573735,1,0.37085516362272686,0.5844224600085857,0.6272336840516732,1,X,C
0.17507951162239077,1,0.08081185761810028,0.21125439063128082,0.3514114881690036,1,Y,D
0.09755180295717704,1,0.5265245679392219,0.7534859195487129,0.9666307058528173,1,Y,A
0.08437495035302882,1,0.45494998386878494,0.08811320488608121,0.5218021663903738,1,Z,D
0.030279508190932825,1,0.47882219298929374,0.498873423858884,0.606398298219147,1,Z,D
0.12616715658430872,1,0.6403415555491495,0.9475536160032205,0.4697420156911424,1,X,E
0.16940568716568438,1,0.13835814412937286,0.6448786408518958,0.25468497509817867,0,Y,E
0.17049530169939817,1,0.8868045637823424,0.052801681444720305,0.9914420026428163,1,Z,A
0.003093168691319776,1,0.2909965872516115,0.33091138615339355,0.9219863090769547,1,Z,A
0.0982087568724127,1,0.27221870251180136,0.03330347036606218,0.260269736988913,0,Y,E
0.1567937732654844,1,0.5116701126584303,0.07299025444675966,0.25616383724997127,1,Y,B
0.03218383575425616,1,0.6837172035137636,0.12935478824385116,0.2852631595051055,0,X,E
0.14903573659511826,1,0.31124721495220975,0.48389020641462843,0.16117152771722343,1,Y,B
0.2933049310138471,0,0.41360099945648165,0.24537557293581036,0.6955253044699652,1,X,D
0.29559917237985806,0,0.489398090274371,0.507431729818593,0.8553230207119066,1,Y,A
0.14282283550690272,0,0.6060985604774309,0.8606152131858408,0.18497177517323404,0,Z,E
0.1640235964133058,0,0.7322228522068559,0.8747961420603131,0.990231834292181,0,Y,D
0.10746902083479908,0,0.44107795373486125,0.638566563940553,0.028020290807776904,0,X,E
0.18836084935577052,0,0.38212788438542067,0.38633011945793216,0.9932017436987274,1,Y,B
0.27850402606239516,0,0.06056015457746089,0.8744795600680009,0.44425095781749935,0,Y,A
