time,event,F0,F1,F2,F3,F4,F5
1.0164883598398542,1,0.3901530263527393,0.4506979404066367,0.22582601718049733,1,Z,C
0.6371625042989301,1,0.971269137409062,0.5515678311127351,0.8349558547597375,0,Z,C
0.004953042059528636,1,0.036654529800336566,0.932175223981071,0.8567917215264835,1,Z,E
1.5856506115617754,1,0.18330139291626968,0.4599791878465377,0.3017970873071286,1,Z,B
0.0669921963865826,1,0.04244900669265794,0.8513644366572026,0.4243036183926453,1,Y,D
0.013970178870453775,1,0.4204632831800643,0.4198655388900002,0.13738570008124285,0,Y,E
0.4709352995992162,1,0.8792024114724704,0.04824244963743296,0.5237126961627069,0,Y,E
0.048918647217855174,1,0.5677392145333258,0.4288510398830313,0.07604368805264317,1,Y,C
1.2953984085121502,1,0.7049215539373206,0.005817834294371438,0.1753458101060269,1,X,B
0.4298307126583294,1,0.8486366865462576,0.031961630461829205,0.012736590999656627,1,Z,A
0.19772046718602992,1,0.04938231244889535,0.7324684755429316,0.5247314237827405,0,Z,D
0.00023971086476785075,1,0.3869733255523239,0.7425243450909862,0.8625946554036797,1,Y,E
0.548751946682085,1,0.6920709574275853,0.791523947918539,0.6971724284962931,0,Z,D
0.10963963243725582,1,0.05898033597662333,0.12191149424652925,0.15733290443113568,0,Y,E
1.4944172719959328,1,0.3996054787451946,0.4085832265710223,0.9109315173278419,0,X,A
0.4609758166272897,1,0.5145988578608333,0.9941213703200349,0.2221780318859039,0,Y,E
0.02634141770696475,1,0.17357725599727725,0.011308360760574065,0.818027553862315,0,Z,E
0.05079940876688798,1,0.20146322907791236,0.6003304552143147,0.31725604410752684,1,Y,B
0.9927941268121192,1,0.016684284991362208,0.5435586547400401,0.15415205440020652,0,Z,B
0.3219428859854357,1,0.35565653928916785,0.5404384154077356,0.5171155487465973,0,Z,E
1.2812589059017148,1,0.712177765854169,0.20049689243466706,0.18454922987567124,1,X,E
0.8566395145247588,1,0.5258730646825903,0.14305610311127248,0.6840736667263503,0,Z,A
0.05459382836696004,1,0.5388037988987031,0.14304283775015525,0.4144412192275789,0,Y,E
0.3141462812445199,1,0.9757237931013534,0.48177819430346824,0.28577163138049866,1,Y,A
1.103503202900959,1,0.4011298194683929,0.8463231365461902,0.6464625649237994,1,Y,E
0.9886984045421596,1,0.6766142916203178,0.45739654193441304,0.3687549321569822,1,Y,E
0.403563278055043,1,0.9295055454221841,0.6708874062668645,0.8904744724591557,0,X,D
1.0872707144994098,1,0.3688859076075838,0.49378345646418986,0.5693700830915573,1,Y,B
1.2334929913874,1,0.8357455618390506,0.7735196244360476,0.5583153952614304,1,X,D
0.8164569345022792,1,0.7971796404734415,0.24181695697112193,0.2304653432324808,1,Y,A
0.1724779639595,1,0.8652607192347436,0.13713909094096444,0.0068801833537529555,1,Y,B
1.3895562956844552,1,0.17820586399125304,0.5407374209492497,0.5342655937575562,0,Z,A
0.6770452428721112,1,0.07749876860700045,0.8184526439305996,0.6922694514567287,1,X,B
1.137315695559937,1,0.10603895218988468,0.1481380828903356,0.5523494127990471,0,Z,A
0.14204839280505926,1,0.5753164434792636,0.7356802616265772,0.5617092593971847,1,Y,E
1.0404685403989213,1,0.6833205031847883,0.5844329336408448,0.47297932214549454,0,X,A
0.11781895515432261,1,0.7357232677660073,0.09924766637371307,0.16071961442251803,1,Y,A
0.5547187943930734,1,0.6059872503481779,0.5694514944911551,0.9766758217876848,1,Y,C
1.59184801265437,1,0.2897004176025907,0.6048758928850776,0.5479479749571179,0,Y,D
0.2257873392352371,1,0.6088395453269466,0.20799720229595076,0.27273886358966215,0,Y,C
0.814490599075624,1,0.17350489047479722,0.8084495227538351,0.8155261196491964,0,Y,B
0.37246326679664515,1,0.8542988460684388,0.9421162093874159,0.007265066947249155,0,X,D
0.03081953867084609,1,0.31412763852320025,0.17843643590142844,0.10181307631205994,1,X,A
0.0002636903429556526,1,0.8377196841197486,0.869932211449684,0.4045997726355235,1,Y,E
0.11646534867179353,1,0.7984024958878012,0.173515486974816,0.5911336596192969,0,X,D
0.1939646798547696,1,0.11598527196429398,0.9672187803096839,0.2934398553458032,0,Z,E
0.0031589408017243716,1,0.27257469474184737,0.6093950103243818,0.2588803141356192,1,Z,A
0.2563157848737805,1,0.9067185806382694,0.3159543390467643,0.3157366371245228,0,Z,B
0.24655073983959674,1,0.9905931256607623,0.2904649113091612,0.9366221807584192,0,X,A
0.1622232056708075,1,0.7309130952494772,0.16054423869816847,0.565302696136987,1,Z,C
0.5207547298357643,0,0.4655534697530519,0.7509562681133782,0.8879634843556439,1,X,D
0.5888543215169545,0,0.3967922315769503,0.20585888936434216,0.039715751627001805,0,X,B
1.239735684859844,0,0.3447731395556056,0.26408265395953656,0.09066121244724235,0,Y,D
0.17588798512243636,0,0.2533158399554758,0.14711093234153916,0.5299389545154101,0,Y,A
1.5873361374054193,0,0.5606804704738172,0.1211155503581599,0.9911580271814836,1,Z,B
1.5576597543678399,0,0.7783271356971709,0.14822083444110146,0.7978878818091549,0,Z,D
1.5984350415510118,0,0.8582519008047035,0.9233793593706633,0.6530112108086639,1,Y,B
0.17424035860556158,0,0.7296581294882014,0.6105031408486487,0.6162451101729576,0,Z,B
1.554518595295548,0,0.02745515018093081,0.6666715688265422,0.25256774156858575,0,X,A
0.9341940031765433,0,0.40323912781372373,0.42280243947894813,0.7460514608890498,1,Y,D
0.7757740211757265,0,0.17760210326066783,0.7503293966630276,0.8423953017265149,0,Y,B
1.2710629265805122,0,0.457764668620399,0.6454130471988303,0.12843465775304264,0,Y,E
0.12679071534903685,0,0.3550496346184373,0.9483128303603016,0.43751790355358433,1,X,B
1.3418304554011657,0,0.6368042224618853,0.9985821581344226,0.9646229244918391,0,X,E
0.6174894589881286,0,0.6137182687766114,0.027996354111932464,0.5944410360276985,0,Z,E
0.5447845121725445,0,0.6181760026939294,0.6285746956945435,0.2036604291543338,1,Z,C
0.02706360393678845,0,0.42610915315524633,0.7023591377071563,0.0671571384645846,0,Z,B
1.3371213715893855,0,0.39817593247759087,0.29997047752306616,0.28209153128445474,0,Y,C
0.8687313371812039,0,0.9993982043423024,0.2760661574935289,0.6625058348982125,0,Z,D
1.3118285075785532,0,0.20250093061877827,0.38008845002351577,0.8560953144160268,0,Z,D
1.4300791172193268,0,0.11035086326259824,0.10660160642792393,0.7931113507722763,0,Y,C
1.4982064431221018,0,0.12317159219047602,0.7780103119368822,0.3400112135504224,1,Z,C
